seg_id,surah,ayah,tafsir_id,query_index,query_text,prompt_tokens,completion_tokens,total_tokens
5275,Al-Qalam,4,Al-Qalam:4,2,Mengapa Nabi Muhammad disebut memiliki budi pekerti yang luhur?,464,106,570
5275,Al-Qalam,4,Al-Qalam:4,3,Bagaimana peran Allah dalam membentuk akhlak Nabi Muhammad?,464,106,570
5275,Al-Qalam,4,Al-Qalam:4,4,Apa hubungan antara akhlak Al-Qur'an dan budi pekerti luhur?,464,106,570
5275,Al-Qalam,4,Al-Qalam:4,5,Bagaimana cara kita meneladani akhlak Nabi Muhammad dalam kehidupan sehari-hari?,464,106,570
5276,Al-Qalam,5,Al-Qalam:5,1,Apa yang akan dilihat oleh Nabi Muhammad dan orang-orang kafir?,472,116,588
5276,Al-Qalam,5,Al-Qalam:5,2,Kapan kebenaran akan menjadi jelas menurut tafsir ini?,472,116,588
5276,Al-Qalam,5,Al-Qalam:5,3,Mengapa orang-orang kafir baru akan mengetahui kebenaran nanti?,472,116,588
5276,Al-Qalam,5,Al-Qalam:5,4,Bagaimana keadaan orang-orang kafir ketika kebenaran terungkap?,472,116,588
5276,Al-Qalam,5,Al-Qalam:5,5,Siapa yang dimaksud dengan 'mereka' dalam tafsir ini?,472,116,588
5276,Al-Qalam,5,Al-Qalam:5,6,Apa makna dari 'kebenaran menjadi jelas' pada hari Kiamat?,472,116,588
5277,Al-Qalam,6,Al-Qalam:6,1,Siapa yang dimaksud dengan 'kamu' dalam pertanyaan ini?,440,90,530
5277,Al-Qalam,6,Al-Qalam:6,2,Apa konteks yang menyebabkan munculnya pertanyaan tentang kegilaan?,440,90,530
5277,Al-Qalam,6,Al-Qalam:6,3,Mengapa ada perbandingan antara 'engkau' dan 'mereka' dalam hal kegilaan?,440,90,530
5277,Al-Qalam,6,Al-Qalam:6,4,Bagaimana cara memahami maksud pertanyaan ini dalam konteks kehidupan sehari-hari?,440,90,530
5278,Al-Qalam,7,Al-Qalam:7,1,Apa yang dimaksud dengan 'sesat dari jalan-Nya' dalam konteks ini?,499,132,631
5278,Al-Qalam,7,Al-Qalam:7,2,Mengapa Allah disebut sebagai yang paling mengetahui siapa yang mendapat petunjuk?,499,132,631
5278,Al-Qalam,7,Al-Qalam:7,3,Bagaimana ciri-ciri orang yang istikamah dalam mengamalkan petunjuk?,499,132,631
5278,Al-Qalam,7,Al-Qalam:7,4,Siapa yang dimaksud dengan 'Tuhan yang memelihara dan membimbing' dalam tafsir ini?,499,132,631
5278,Al-Qalam,7,Al-Qalam:7,5,Apa perbedaan antara orang yang gila dan orang yang sesat menurut tafsir ini?,499,132,631
5278,Al-Qalam,7,Al-Qalam:7,6,Mengapa penting untuk memahami bahwa Allah paling mengetahui keadaan manusia?,499,132,631
5279,Al-Qalam,8,Al-Qalam:8,1,Siapa yang dimaksud dengan orang-orang kafir dalam tafsir ini?,476,134,610
5279,Al-Qalam,8,Al-Qalam:8,2,Mengapa kita dilarang mematuhi orang-orang kafir yang menuduh gila?,476,134,610
5279,Al-Qalam,8,Al-Qalam:8,3,Apa maksud dari 'sudah jelas siapa yang sesat dan siapa yang lurus'?,476,134,610
5279,Al-Qalam,8,Al-Qalam:8,4,Bagaimana cara menghadapi tuduhan seperti itu dari orang kafir?,476,134,610
5279,Al-Qalam,8,Al-Qalam:8,5,Apa konsekuensi jika kita tetap mematuhi mereka?,476,134,610
5279,Al-Qalam,8,Al-Qalam:8,6,Mengapa orang-orang kafir mendustakan ayat-ayat Allah?,476,134,610
5280,Al-Qalam,9,Al-Qalam:9,1,Apa yang diinginkan oleh orang-orang kafir dari Nabi?,473,116,589
5280,Al-Qalam,9,Al-Qalam:9,2,Mengapa mereka ingin Nabi bersikap lunak terhadap tuhan-tuhan mereka?,473,116,589
5280,Al-Qalam,9,Al-Qalam:9,3,Bagaimana konsekuensi jika Nabi memenuhi keinginan mereka?,473,116,589
5280,Al-Qalam,9,Al-Qalam:9,4,Siapa yang dimaksud dengan 'mereka' dalam tafsir ini?,473,116,589
5280,Al-Qalam,9,Al-Qalam:9,5,Apa makna 'bersikap lunak' dalam konteks ini?,473,116,589
5280,Al-Qalam,9,Al-Qalam:9,6,Apakah sikap lunak dalam akidah diperbolehkan menurut Islam?,473,116,589
5281,Al-Qalam,10,Al-Qalam:10,1,Apa saja sifat-sifat buruk yang disebutkan dalam ayat ini?,520,115,635
5281,Al-Qalam,10,Al-Qalam:10,2,Mengapa kita dilarang mematuhi orang yang suka bersumpah?,520,115,635
5281,Al-Qalam,10,Al-Qalam:10,3,Bagaimana cara menghindari pengaruh orang yang suka menghina dan mencela?,520,115,635
5281,Al-Qalam,10,Al-Qalam:10,4,Siapa yang dimaksud dengan orang yang menyebarkan fitnah?,520,115,635
5281,Al-Qalam,10,Al-Qalam:10,5,Apa dampak dari perbuatan memecah belah masyarakat?,520,115,635
5281,Al-Qalam,10,Al-Qalam:10,6,Mengapa Allah menyifati orang-orang tersebut dengan sifat buruk?,520,115,635
5282,Al-Qalam,11,Al-Qalam:11,1,Apa yang dimaksud dengan 'merintangi segala bentuk perbuatan yang baik' dalam konteks ini?,477,142,619
5282,Al-Qalam,11,Al-Qalam:11,2,Mengapa sikap kikir disebut sebagai penghalang perbuatan baik?,477,142,619
5282,Al-Qalam,11,Al-Qalam:11,3,Bagaimana contoh sikap melampaui batas yang disebutkan dalam tafsir?,477,142,619
5282,Al-Qalam,11,Al-Qalam:11,4,Siapa yang biasanya terpengaruh oleh sifat-sifat negatif ini?,477,142,619
5282,Al-Qalam,11,Al-Qalam:11,5,Apa dampak dari banyak dosa terhadap Tuhan dan sesama manusia?,477,142,619
5282,Al-Qalam,11,Al-Qalam:11,6,Bagaimana cara menghindari sikap kikir dan melampaui batas dalam kehidupan sehari-hari?,477,142,619
5283,Al-Qalam,12,Al-Qalam:12,1,Siapa yang dimaksud dengan tokoh bertabiat kasar dalam tafsir ini?,480,126,606
5283,Al-Qalam,12,Al-Qalam:12,2,Mengapa sifat kasar disebut lebih buruk dalam konteks ini?,480,126,606
5283,Al-Qalam,12,Al-Qalam:12,3,Apa yang membuat seseorang terkenal dengan kejahatannya?,480,126,606
5283,Al-Qalam,12,Al-Qalam:12,4,Bagaimana contoh tokoh seperti al-Walid bin al-Mugirah atau Abu Jahl menggambarkan tabiat kasar?,480,126,606
5283,Al-Qalam,12,Al-Qalam:12,5,Apakah ada dampak dari terkenal dengan kejahatan dalam kehidupan sosial?,480,126,606
5283,Al-Qalam,12,Al-Qalam:12,6,Mengapa tokoh-tokoh ini disebut dalam tafsir sebagai contoh buruk?,480,126,606
5284,Al-Qalam,13,Al-Qalam:13,1,Apa saja sifat-sifat buruk yang disebutkan dalam ayat ini?,627,156,783
5284,Al-Qalam,13,Al-Qalam:13,2,Mengapa kita dilarang mematuhi orang yang suka bersumpah?,627,156,783
5284,Al-Qalam,13,Al-Qalam:13,3,Bagaimana cara orang yang suka mencela dan menghina memecah belah masyarakat?,627,156,783
5284,Al-Qalam,13,Al-Qalam:13,4,Siapa tokoh yang disebut sebagai contoh dalam tafsir ini?,627,156,783
5284,Al-Qalam,13,Al-Qalam:13,5,Mengapa sifat kikir termasuk dalam perbuatan yang merintangi kebaikan?,627,156,783
5284,Al-Qalam,13,Al-Qalam:13,6,Apa yang dimaksud dengan bersikap melampaui batas dan banyak dosa?,627,156,783
5284,Al-Qalam,13,Al-Qalam:13,7,Bagaimana kita bisa menghindari pengaruh orang yang bertabiat kasar dan jahat?,627,156,783
5285,Al-Qalam,14,Al-Qalam:14,1,Apa faktor yang menyebabkan seseorang berperangai buruk menurut tafsir?,461,141,602
5285,Al-Qalam,14,Al-Qalam:14,2,Mengapa kekayaan dan banyak anak bisa mempengaruhi perilaku seseorang?,461,141,602
5285,Al-Qalam,14,Al-Qalam:14,3,Bagaimana cara menghindari pengaruh buruk dari merasa kaya dan punya banyak anak?,461,141,602
5285,Al-Qalam,14,Al-Qalam:14,4,Siapa yang rentan mengalami perubahan perilaku akibat faktor tersebut?,461,141,602
5285,Al-Qalam,14,Al-Qalam:14,5,Apakah ada contoh dalam Al-Qur'an tentang orang yang terpengaruh oleh harta dan anak?,461,141,602
5285,Al-Qalam,14,Al-Qalam:14,6,Bagaimana Islam mengajarkan untuk bersikap terhadap harta dan anak agar tidak merusak akhlak?,461,141,602
5286,Al-Qalam,15,Al-Qalam:15,1,Apa maksud 'mengingkari ajaran Allah' dalam konteks ini?,468,128,596
5286,Al-Qalam,15,Al-Qalam:15,2,Mengapa ada orang yang menganggap ayat-ayat Allah sebagai dongeng?,468,128,596
5286,Al-Qalam,15,Al-Qalam:15,3,Bagaimana sikap yang seharusnya ketika mendengar ayat-ayat Allah dibacakan?,468,128,596
5286,Al-Qalam,15,Al-Qalam:15,4,Siapa yang dimaksud dengan 'orang dahulu' dalam pernyataan tersebut?,468,128,596
5286,Al-Qalam,15,Al-Qalam:15,5,Apa konsekuensi dari mengingkari ajaran Allah seperti yang digambarkan?,468,128,596
5286,Al-Qalam,15,Al-Qalam:15,6,Bagaimana cara menghindari sikap meremehkan ayat-ayat Allah?,468,128,596
5287,Al-Qalam,16,Al-Qalam:16,1,Apa maksud dari 'sungguh buruk sifat orang ini' dalam tafsir tersebut?,466,111,577
5287,Al-Qalam,16,Al-Qalam:16,2,Mengapa orang tersebut akan diberi tanda pada belalai atau hidungnya?,466,111,577
5287,Al-Qalam,16,Al-Qalam:16,3,Bagaimana bentuk tanda yang akan diberikan sebagai penghinaan?,466,111,577
5287,Al-Qalam,16,Al-Qalam:16,4,Siapa yang dimaksud dengan 'orang ini' dalam tafsir itu?,466,111,577
5287,Al-Qalam,16,Al-Qalam:16,5,Kapan tanda itu akan diberikan kepada orang tersebut?,466,111,577
5287,Al-Qalam,16,Al-Qalam:16,6,Apa tujuan pemberian tanda tersebut selain sebagai penghinaan?,466,111,577
5288,Al-Qalam,17,Al-Qalam:17,1,Apa kesamaan antara kaum musyrik Mekah dan pemilik kebun dalam kisah ini?,533,122,655
5288,Al-Qalam,17,Al-Qalam:17,2,Mengapa pemilik kebun bersumpah untuk memetik hasilnya di pagi hari?,533,122,655
5288,Al-Qalam,17,Al-Qalam:17,3,Siapa yang dimaksud dengan 'dua dari tiga' dalam kisah pemilik kebun?,533,122,655
5288,Al-Qalam,17,Al-Qalam:17,4,Bagaimana Allah menguji kedua kelompok tersebut?,533,122,655
5288,Al-Qalam,17,Al-Qalam:17,5,Apa akibat dari sikap angkuh dan kikir seperti dalam kisah ini?,533,122,655
5288,Al-Qalam,17,Al-Qalam:17,6,Mengapa fakir miskin tidak boleh melihat hasil kebun itu?,533,122,655
5289,Al-Qalam,18,Al-Qalam:18,1,"Apa makna dari 'tidak menyisihkan dengan mengucapkan, Insya Allah'?",445,148,593
5289,Al-Qalam,18,Al-Qalam:18,2,Mengapa penting untuk mengucapkan 'Insya Allah' dalam perencanaan?,445,148,593
5289,Al-Qalam,18,Al-Qalam:18,3,Bagaimana contoh praktis dari sikap tidak menyisihkan dengan 'Insya Allah'?,445,148,593
5289,Al-Qalam,18,Al-Qalam:18,4,Siapa yang dimaksud dengan 'mereka' dalam konteks ini?,445,148,593
5289,Al-Qalam,18,Al-Qalam:18,5,Kapan sebaiknya kita mengucapkan 'Insya Allah' dalam kehidupan sehari-hari?,445,148,593
5289,Al-Qalam,18,Al-Qalam:18,6,Apa akibat jika tidak mengucapkan 'Insya Allah' saat berencana?,445,148,593
5289,Al-Qalam,18,Al-Qalam:18,7,Bagaimana cara membiasakan diri untuk selalu mengucapkan 'Insya Allah'?,445,148,593
5290,Al-Qalam,19,Al-Qalam:19,1,Apa yang terjadi pada kebun itu?,463,91,554
5290,Al-Qalam,19,Al-Qalam:19,2,Mengapa kebun itu ditimpa bencana?,463,91,554
5290,Al-Qalam,19,Al-Qalam:19,3,Bagaimana bencana itu terjadi?,463,91,554
5290,Al-Qalam,19,Al-Qalam:19,4,Kapan bencana itu menimpa kebun?,463,91,554
5290,Al-Qalam,19,Al-Qalam:19,5,Siapa yang menyebabkan bencana tersebut?,463,91,554
5290,Al-Qalam,19,Al-Qalam:19,6,Apa akibat dari perbuatan pemilik kebun?,463,91,554
5291,Al-Qalam,20,Al-Qalam:20,1,Apa yang terjadi pada kebun itu?,468,112,580
5291,Al-Qalam,20,Al-Qalam:20,2,Mengapa kebun itu digambarkan seperti malam gelap gulita?,468,112,580
5291,Al-Qalam,20,Al-Qalam:20,3,Bagaimana kondisi pohon setelah buahnya dipetik?,468,112,580
5291,Al-Qalam,20,Al-Qalam:20,4,Apa makna dari kebun yang menjadi hitam terbakar?,468,112,580
5291,Al-Qalam,20,Al-Qalam:20,5,Siapa yang mungkin terlibat dalam kejadian ini?,468,112,580
5291,Al-Qalam,20,Al-Qalam:20,6,Kapan biasanya kebun bisa mengalami kerusakan seperti ini?,468,112,580
5291,Al-Qalam,20,Al-Qalam:20,7,Apa pelajaran yang bisa diambil dari gambaran kebun ini?,468,112,580
5292,Al-Qalam,21,Al-Qalam:21,1,Apa yang belum diketahui oleh mereka dalam teks ini?,465,95,560
5292,Al-Qalam,21,Al-Qalam:21,2,Mengapa mereka saling memanggil dengan penuh rahasia?,465,95,560
5292,Al-Qalam,21,Al-Qalam:21,3,Kapan peristiwa ini terjadi?,465,95,560
5292,Al-Qalam,21,Al-Qalam:21,4,Bagaimana rencana mereka berjalan?,465,95,560
5292,Al-Qalam,21,Al-Qalam:21,5,Siapa yang terlibat dalam peristiwa ini?,465,95,560
5292,Al-Qalam,21,Al-Qalam:21,6,Apa tujuan mereka saling memanggil?,465,95,560
5293,Al-Qalam,22,Al-Qalam:22,1,Apa makna pergi pagi-pagi ke kebun dalam konteks ini?,455,124,579
5293,Al-Qalam,22,Al-Qalam:22,2,Mengapa penting untuk memulai aktivitas di pagi hari?,455,124,579
5293,Al-Qalam,22,Al-Qalam:22,3,Bagaimana hubungan antara perencanaan dan hasil yang dipetik?,455,124,579
5293,Al-Qalam,22,Al-Qalam:22,4,Apa pelajaran yang bisa diambil dari pernyataan ini?,455,124,579
5293,Al-Qalam,22,Al-Qalam:22,5,Kapan waktu terbaik untuk memulai usaha agar berhasil?,455,124,579
5293,Al-Qalam,22,Al-Qalam:22,6,Siapa yang dimaksud dengan 'kita' dalam perencanaan tersebut?,455,124,579
5293,Al-Qalam,22,Al-Qalam:22,7,Apakah ini hanya tentang berkebun atau memiliki makna lebih luas?,455,124,579
5294,Al-Qalam,23,Al-Qalam:23,1,Apa yang dilakukan oleh mereka dalam teks tersebut?,451,121,572
5294,Al-Qalam,23,Al-Qalam:23,2,Mengapa mereka berangkat dengan diam-diam?,451,121,572
5294,Al-Qalam,23,Al-Qalam:23,3,Bagaimana cara mereka berkomunikasi saat berangkat?,451,121,572
5294,Al-Qalam,23,Al-Qalam:23,4,Siapa yang dimaksud dengan 'mereka' dalam konteks ini?,451,121,572
5294,Al-Qalam,23,Al-Qalam:23,5,Kapan peristiwa ini biasanya terjadi dalam kisah Al-Qur'an?,451,121,572
5294,Al-Qalam,23,Al-Qalam:23,6,Apa hikmah dari tindakan berbisik-bisik yang disebutkan?,451,121,572
5294,Al-Qalam,23,Al-Qalam:23,7,Apakah ada pelajaran adab yang bisa diambil dari cara mereka berangkat?,451,121,572
5295,Al-Qalam,24,Al-Qalam:24,1,Apa maksud larangan memasukkan orang miskin ke kebun saat memetik hasil?,471,93,564
5295,Al-Qalam,24,Al-Qalam:24,2,Mengapa kehadiran orang miskin bisa merusak rencana?,471,93,564
5295,Al-Qalam,24,Al-Qalam:24,3,Kapan larangan ini berlaku khususnya?,471,93,564
5295,Al-Qalam,24,Al-Qalam:24,4,Bagaimana penerapan pesan ini dalam kehidupan sehari-hari?,471,93,564
5295,Al-Qalam,24,Al-Qalam:24,5,Siapa yang dimaksud dengan 'orang miskin' dalam konteks ini?,471,93,564
5296,Al-Qalam,25,Al-Qalam:25,1,Apa maksud 'menghalangi orang-orang miskin' dalam teks ini?,480,96,576
5296,Al-Qalam,25,Al-Qalam:25,2,Mengapa mereka berangkat pagi hari untuk tujuan tersebut?,480,96,576
5296,Al-Qalam,25,Al-Qalam:25,3,Bagaimana sikap yang seharusnya terhadap orang miskin menurut teks ini?,480,96,576
5296,Al-Qalam,25,Al-Qalam:25,4,Siapa yang dimaksud dengan 'mereka' dalam teks ini?,480,96,576
5296,Al-Qalam,25,Al-Qalam:25,5,Kapan seharusnya mereka menolong orang miskin?,480,96,576
5297,Al-Qalam,26,Al-Qalam:26,1,Apa yang membuat mereka terkejut?,486,77,563
5297,Al-Qalam,26,Al-Qalam:26,2,Mengapa mereka merasa sesat?,486,77,563
5297,Al-Qalam,26,Al-Qalam:26,3,Bagaimana kebun mereka bisa rusak?,486,77,563
5297,Al-Qalam,26,Al-Qalam:26,4,Apa akibat dari merencanakan hal buruk?,486,77,563
5297,Al-Qalam,26,Al-Qalam:26,5,Siapa yang berkata bahwa mereka sesat?,486,77,563
5297,Al-Qalam,26,Al-Qalam:26,6,Kapan mereka menyadari kesalahan mereka?,486,77,563
5298,Al-Qalam,27,Al-Qalam:27,1,Apa makna dari pernyataan 'bahkan kita tidak memperoleh apa pun' dalam konteks ini?,435,121,556
5298,Al-Qalam,27,Al-Qalam:27,2,Mengapa ada penekanan pada ketiadaan hasil yang diperoleh?,435,121,556
5298,Al-Qalam,27,Al-Qalam:27,3,Bagaimana perasaan atau situasi yang digambarkan oleh pernyataan ini?,435,121,556
5298,Al-Qalam,27,Al-Qalam:27,4,Siapa yang dimaksud dengan 'kita' dalam pernyataan tersebut?,435,121,556
5298,Al-Qalam,27,Al-Qalam:27,5,Kapan kondisi seperti ini biasanya terjadi dalam kehidupan?,435,121,556
5298,Al-Qalam,27,Al-Qalam:27,6,Apa pelajaran yang bisa diambil dari pernyataan ini untuk kehidupan sehari-hari?,435,121,556
5299,Al-Qalam,28,Al-Qalam:28,1,Siapa yang berbicara dalam teks tersebut?,525,128,653
5299,Al-Qalam,28,Al-Qalam:28,2,Mengapa rencana mereka disebut buruk?,525,128,653
5299,Al-Qalam,28,Al-Qalam:28,3,Apa yang seharusnya mereka ucapkan saat merencanakan sesuatu?,525,128,653
5299,Al-Qalam,28,Al-Qalam:28,4,Bagaimana reaksi para pemilik kebun setelah mendengar perkataan itu?,525,128,653
5299,Al-Qalam,28,Al-Qalam:28,5,Apa arti penting mengucapkan 'Insya Allah' dalam perencanaan?,525,128,653
5299,Al-Qalam,28,Al-Qalam:28,6,Apa pelajaran yang bisa diambil dari kisah ini?,525,128,653
5299,Al-Qalam,28,Al-Qalam:28,7,Mengapa mereka tidak bertasbih kepada Tuhan dengan mengucapkan 'Insya Allah'?,525,128,653
5300,Al-Qalam,29,Al-Qalam:29,1,Apa maksud dari 'kami adalah orang-orang yang zalim' dalam konteks ini?,482,137,619
5300,Al-Qalam,29,Al-Qalam:29,2,Mengapa mereka mengucapkan 'Mahasuci Tuhan kami'?,482,137,619
5300,Al-Qalam,29,Al-Qalam:29,3,Bagaimana seharusnya mereka bersyukur atas hasil kebun?,482,137,619
5300,Al-Qalam,29,Al-Qalam:29,4,Siapa yang dimaksud dengan 'fakir miskin' dalam tafsir ini?,482,137,619
5300,Al-Qalam,29,Al-Qalam:29,5,Apa rencana buruk yang mereka akui?,482,137,619
5300,Al-Qalam,29,Al-Qalam:29,6,Mengapa penting berbagi kepada fakir miskin?,482,137,619
5300,Al-Qalam,29,Al-Qalam:29,7,Bagaimana sikap mereka setelah menyadari kesalahan?,482,137,619
5301,Al-Qalam,30,Al-Qalam:30,1,Apa yang terjadi setelah pemilik kebun sadar?,498,73,571
5301,Al-Qalam,30,Al-Qalam:30,2,Mengapa mereka saling menyalahkan?,498,73,571
5301,Al-Qalam,30,Al-Qalam:30,3,Bagaimana akhirnya mereka menyelesaikan perselisihan itu?,498,73,571
5301,Al-Qalam,30,Al-Qalam:30,4,Siapa yang pertama kali menyalahkan orang lain?,498,73,571
5301,Al-Qalam,30,Al-Qalam:30,5,Kapan mereka mulai mengaku bersalah?,498,73,571
5302,Al-Qalam,31,Al-Qalam:31,1,Apa yang dimaksud dengan 'melampaui batas' dalam konteks ini?,467,123,590
5302,Al-Qalam,31,Al-Qalam:31,2,Mengapa mereka merasa celaka setelah bersumpah seperti itu?,467,123,590
5302,Al-Qalam,31,Al-Qalam:31,3,Bagaimana sikap yang seharusnya terhadap hasil panen dan fakir miskin?,467,123,590
5302,Al-Qalam,31,Al-Qalam:31,4,Siapa yang dimaksud dengan 'fakir miskin' dalam ayat ini?,467,123,590
5302,Al-Qalam,31,Al-Qalam:31,5,Apa konsekuensi dari sumpah yang melanggar hak orang lain?,467,123,590
5302,Al-Qalam,31,Al-Qalam:31,6,Mengapa sumpah untuk tidak memberi panen dianggap kesalahan besar?,467,123,590
5303,Al-Qalam,32,Al-Qalam:32,1,Apa yang diharapkan para pemilik kebun setelah menyadari kekeliruan mereka?,507,122,629
5303,Al-Qalam,32,Al-Qalam:32,2,Mengapa mereka memohon pengganti yang lebih baik dari kebun yang rusak?,507,122,629
5303,Al-Qalam,32,Al-Qalam:32,3,Bagaimana sikap mereka terhadap ampunan dan karunia Tuhan?,507,122,629
5303,Al-Qalam,32,Al-Qalam:32,4,Siapa yang dimaksud dengan 'kita' dalam doa mereka?,507,122,629
5303,Al-Qalam,32,Al-Qalam:32,5,Kapan biasanya seseorang menyadari kesalahan seperti dalam kisah ini?,507,122,629
5303,Al-Qalam,32,Al-Qalam:32,6,Apa pelajaran yang bisa diambil dari harapan mereka setelah berbuat salah?,507,122,629
5304,Al-Qalam,33,Al-Qalam:33,1,Apa perbedaan antara azab dunia dan azab akhirat?,506,104,610
5304,Al-Qalam,33,Al-Qalam:33,2,Mengapa azab akhirat dianggap lebih besar daripada azab dunia?,506,104,610
5304,Al-Qalam,33,Al-Qalam:33,3,Bagaimana seharusnya manusia menyikapi peringatan tentang azab ini?,506,104,610
5304,Al-Qalam,33,Al-Qalam:33,4,Apa yang dimaksud dengan waktu yang tidak terbayangkan dalam azab akhirat?,506,104,610
5304,Al-Qalam,33,Al-Qalam:33,5,Mengapa Allah memberikan peringatan tentang azab kepada manusia?,506,104,610
5305,Al-Qalam,34,Al-Qalam:34,1,Apa balasan bagi orang yang durhaka?,496,99,595
5305,Al-Qalam,34,Al-Qalam:34,2,Mengapa orang bertakwa mendapatkan surga?,496,99,595
5305,Al-Qalam,34,Al-Qalam:34,3,Bagaimana gambaran surga yang disediakan untuk orang bertakwa?,496,99,595
5305,Al-Qalam,34,Al-Qalam:34,4,Siapa yang dimaksud dengan orang durhaka dalam konteks ini?,496,99,595
5305,Al-Qalam,34,Al-Qalam:34,5,Apa perbedaan utama antara balasan untuk orang durhaka dan bertakwa?,496,99,595
5305,Al-Qalam,34,Al-Qalam:34,6,Kapan balasan itu akan diberikan?,496,99,595
5306,Al-Qalam,35,Al-Qalam:35,1,Apa anggapan kaum kafir yang disanggah dalam ayat ini?,501,100,601
5306,Al-Qalam,35,Al-Qalam:35,2,Mengapa orang-orang kafir disebut sebagai orang-orang yang berdosa?,501,100,601
5306,Al-Qalam,35,Al-Qalam:35,3,Bagaimana perbedaan perlakuan Allah terhadap kaum muslimin dan kaum kafir?,501,100,601
5306,Al-Qalam,35,Al-Qalam:35,4,Siapa yang merasa akan memperoleh yang lebih baik dari janji Allah?,501,100,601
5306,Al-Qalam,35,Al-Qalam:35,5,Mengapa tidak mungkin menyamakan kaum muslimin dengan kaum kafir?,501,100,601
5307,Al-Qalam,36,Al-Qalam:36,1,Apa yang dikecam dalam ayat ini?,481,95,576
5307,Al-Qalam,36,Al-Qalam:36,2,Mengapa kaum musyrik dianggap berbuat tidak adil?,481,95,576
5307,Al-Qalam,36,Al-Qalam:36,3,Bagaimana cara kaum musyrik mempersamakan muslim dengan orang kafir?,481,95,576
5307,Al-Qalam,36,Al-Qalam:36,4,Siapa yang dimaksud dengan kaum musyrik dalam konteks ini?,481,95,576
5307,Al-Qalam,36,Al-Qalam:36,5,Apa dampak dari pengambilan keputusan yang tidak adil itu?,481,95,576
5308,Al-Qalam,37,Al-Qalam:37,1,Apa yang dimaksud dengan dalil aqli dalam konteks ini?,468,120,588
5308,Al-Qalam,37,Al-Qalam:37,2,Mengapa penting memiliki dasar yang dapat diterima akal sehat dalam beragama?,468,120,588
5308,Al-Qalam,37,Al-Qalam:37,3,Bagaimana cara mengetahui apakah suatu kitab benar-benar diturunkan oleh Allah?,468,120,588
5308,Al-Qalam,37,Al-Qalam:37,4,Siapa yang seharusnya menjadi sumber utama dalam memahami agama?,468,120,588
5308,Al-Qalam,37,Al-Qalam:37,5,Kapan seseorang dianggap memiliki pemahaman yang kuat tentang ajaran agamanya?,468,120,588
5308,Al-Qalam,37,Al-Qalam:37,6,Apa konsekuensi jika seseorang tidak memiliki dasar yang jelas dalam berkeyakinan?,468,120,588
5309,Al-Qalam,38,Al-Qalam:38,1,Apa maksud 'memilih apa saja yang ada di dalamnya' dalam konteks ini?,449,104,553
5309,Al-Qalam,38,Al-Qalam:38,2,Bagaimana cara memahami ketentuan yang ditemukan tersebut?,449,104,553
5309,Al-Qalam,38,Al-Qalam:38,3,Mengapa ada kebebasan memilih dalam situasi ini?,449,104,553
5309,Al-Qalam,38,Al-Qalam:38,4,Siapa yang dimaksud dengan 'kamu' dalam tafsir ini?,449,104,553
5309,Al-Qalam,38,Al-Qalam:38,5,Kapan ketentuan ini berlaku atau diterapkan?,449,104,553
5309,Al-Qalam,38,Al-Qalam:38,6,Apa batasan dalam memilih yang disebutkan?,449,104,553
5310,Al-Qalam,39,Al-Qalam:39,1,Apa maksud dari dalil aqli dan dalil naqli dalam konteks ini?,523,135,658
5310,Al-Qalam,39,Al-Qalam:39,2,Mengapa ayat ini membuka kemungkinan lain atas sikap kaum musyrik?,523,135,658
5310,Al-Qalam,39,Al-Qalam:39,3,Bagaimana ayat ini menafikan keyakinan kaum musyrik?,523,135,658
5310,Al-Qalam,39,Al-Qalam:39,4,Apakah janji-janji dari Allah yang dimaksud dalam ayat ini?,523,135,658
5310,Al-Qalam,39,Al-Qalam:39,5,Mengapa kaum musyrik merasa bisa mengambil keputusan sekehendak mereka?,523,135,658
5310,Al-Qalam,39,Al-Qalam:39,6,Apa hubungan antara sumpah Allah dan hari Kiamat dalam penjelasan ini?,523,135,658
5311,Al-Qalam,40,Al-Qalam:40,1,Siapa yang dimaksud dengan 'mereka' dalam tafsir ini?,477,96,573
5311,Al-Qalam,40,Al-Qalam:40,2,Mengapa Nabi Muhammad disuruh bertanya tentang tanggung jawab keputusan?,477,96,573
5311,Al-Qalam,40,Al-Qalam:40,3,Apa maksud dari 'keputusan yang diambil itu' dalam konteks ini?,477,96,573
5311,Al-Qalam,40,Al-Qalam:40,4,Bagaimana sikap kita terhadap orang yang tidak bertanggung jawab atas keputusannya?,477,96,573
5312,Al-Qalam,41,Al-Qalam:41,1,Apa maksud sekutu-sekutu yang dimaksud dalam ayat ini?,480,100,580
5312,Al-Qalam,41,Al-Qalam:41,2,Mengapa mereka disuruh mendatangkan sekutu-sekutunya?,480,100,580
5312,Al-Qalam,41,Al-Qalam:41,3,Bagaimana hubungan antara memiliki sekutu dengan kebenaran ucapan mereka?,480,100,580
5312,Al-Qalam,41,Al-Qalam:41,4,Siapa yang dimaksud dengan 'mereka' dalam tafsir ini?,480,100,580
5312,Al-Qalam,41,Al-Qalam:41,5,Apa yang dimaksud dengan 'perolehan kaum muslim' dalam konteks ini?,480,100,580
5313,Al-Qalam,42,Al-Qalam:42,1,Apa yang dimaksud dengan 'betis disingkapkan' dalam konteks hari Kiamat?,518,129,647
5313,Al-Qalam,42,Al-Qalam:42,2,Mengapa orang-orang tidak mampu bersujud ketika diseru pada hari Kiamat?,518,129,647
