seg_id,surah,ayah,tafsir_id,query_index,query_text,prompt_tokens,completion_tokens,total_tokens
328,Āli ‘Imrān,35,Āli ‘Imrān:35,5,Mengapa istri Imran bernazar untuk anaknya?,617,127,744
328,Āli ‘Imrān,35,Āli ‘Imrān:35,6,Apa yang dimaksud dengan 'hamba yang mengabdi' dalam nazar tersebut?,617,127,744
328,Āli ‘Imrān,35,Āli ‘Imrān:35,7,Bagaimana Allah digambarkan dalam doa istri Imran?,617,127,744
329,Āli ‘Imrān,36,Āli ‘Imrān:36,1,Apa yang dinazarkan oleh istri Imran?,624,137,761
329,Āli ‘Imrān,36,Āli ‘Imrān:36,2,Mengapa istri Imran berharap anak laki-laki?,624,137,761
329,Āli ‘Imrān,36,Āli ‘Imrān:36,3,Bagaimana reaksi istri Imran saat melahirkan anak perempuan?,624,137,761
329,Āli ‘Imrān,36,Āli ‘Imrān:36,4,Siapa yang diberi nama Maryam dalam tafsir ini?,624,137,761
329,Āli ‘Imrān,36,Āli ‘Imrān:36,5,Mengapa Allah disebut lebih tahu apa yang terbaik?,624,137,761
329,Āli ‘Imrān,36,Āli ‘Imrān:36,6,Apa yang dimohonkan istri Imran untuk Maryam dan anak cucunya?,624,137,761
329,Āli ‘Imrān,36,Āli ‘Imrān:36,7,Apa misteri besar di balik kelahiran anak perempuan istri Imran?,624,137,761
330,Āli ‘Imrān,37,Āli ‘Imrān:37,1,Siapa yang mengasuh Maryam setelah ayahnya meninggal?,677,119,796
330,Āli ‘Imrān,37,Āli ‘Imrān:37,2,Mengapa Zakaria merasa heran saat menemui Maryam di mihrab?,677,119,796
330,Āli ‘Imrān,37,Āli ‘Imrān:37,3,Bagaimana Allah memberikan rezeki kepada Maryam menurut kisah ini?,677,119,796
330,Āli ‘Imrān,37,Āli ‘Imrān:37,4,Apa keistimewaan Maryam yang ditampakkan Allah saat ia dewasa?,677,119,796
330,Āli ‘Imrān,37,Āli ‘Imrān:37,5,Bagaimana pertumbuhan Maryam sejak kecil dijelaskan dalam teks ini?,677,119,796
330,Āli ‘Imrān,37,Āli ‘Imrān:37,6,Mengapa ibunya menyerahkan pemeliharaan Maryam kepada Zakaria?,677,119,796
331,Āli ‘Imrān,38,Āli ‘Imrān:38,1,Apa yang membuat mihrab Maryam begitu istimewa hingga Zakaria memilihnya untuk berdoa?,572,143,715
331,Āli ‘Imrān,38,Āli ‘Imrān:38,2,Mengapa Zakaria memohon keturunan di mihrab tempat Maryam beribadah?,572,143,715
331,Āli ‘Imrān,38,Āli ‘Imrān:38,3,Bagaimana sikap Zakaria saat berdoa kepada Allah di mihrab tersebut?,572,143,715
331,Āli ‘Imrān,38,Āli ‘Imrān:38,4,Apa yang Zakaria katakan dalam doanya untuk meminta keturunan?,572,143,715
331,Āli ‘Imrān,38,Āli ‘Imrān:38,5,Mengapa Zakaria yakin bahwa Allah akan mengabulkan doanya?,572,143,715
331,Āli ‘Imrān,38,Āli ‘Imrān:38,6,Apa makna keberkahan mihrab dalam konteks doa Zakaria?,572,143,715
332,Āli ‘Imrān,39,Āli ‘Imrān:39,1,Apa yang dikabulkan Allah dari doa Zakaria?,579,116,695
332,Āli ‘Imrān,39,Āli ‘Imrān:39,2,Siapa yang menyampaikan kabar gembira kepada Zakaria?,579,116,695
332,Āli ‘Imrān,39,Āli ‘Imrān:39,3,Mengapa Yahya disebut sebagai orang yang membenarkan firman Allah?,579,116,695
332,Āli ‘Imrān,39,Āli ‘Imrān:39,4,Bagaimana sifat-sifat yang dimiliki Yahya menurut tafsir ini?,579,116,695
332,Āli ‘Imrān,39,Āli ‘Imrān:39,5,Kapan Zakaria menerima kabar gembira tersebut?,579,116,695
332,Āli ‘Imrān,39,Āli ‘Imrān:39,6,Apa hubungan antara Yahya dan Nabi Isa berdasarkan tafsir ini?,579,116,695
333,Āli ‘Imrān,40,Āli ‘Imrān:40,1,Mengapa Zakaria terkejut dan bimbang ketika mendengar kabar gembira dari malaikat?,555,124,679
333,Āli ‘Imrān,40,Āli ‘Imrān:40,2,Bagaimana Allah memberi anak kepada Zakaria meskipun dia sudah tua dan istrinya mandul?,555,124,679
333,Āli ‘Imrān,40,Āli ‘Imrān:40,3,Apa hubungan antara kelahiran Nabi Yahya dan kelahiran Nabi Isa dalam tafsir ini?,555,124,679
333,Āli ‘Imrān,40,Āli ‘Imrān:40,4,Mengapa proses kelahiran Nabi Isa disebut lebih dahsyat daripada kelahiran Nabi Yahya?,555,124,679
333,Āli ‘Imrān,40,Āli ‘Imrān:40,5,Apa yang bisa dipelajari dari respons Zakaria terhadap kabar dari malaikat?,555,124,679
334,Āli ‘Imrān,41,Āli ‘Imrān:41,1,Apa tanda bahwa doa seseorang telah dikabulkan menurut teks ini?,577,151,728
334,Āli ‘Imrān,41,Āli ‘Imrān:41,2,Mengapa seseorang tidak bisa berbicara dengan manusia selama tiga hari sebagai tanda doa dikabulkan?,577,151,728
334,Āli ‘Imrān,41,Āli ‘Imrān:41,3,Bagaimana cara seseorang tetap bisa berbicara meski tidak mampu berbicara dengan manusia?,577,151,728
334,Āli ‘Imrān,41,Āli ‘Imrān:41,4,Kapan waktu yang dianjurkan untuk bertasbih dan memuji Allah?,577,151,728
334,Āli ‘Imrān,41,Āli ‘Imrān:41,5,Siapa yang meminta tanda kepada Allah dalam teks ini?,577,151,728
334,Āli ‘Imrān,41,Āli ‘Imrān:41,6,Apa yang dimaksud dengan 'berbicara dengan isyarat' dalam konteks ini?,577,151,728
334,Āli ‘Imrān,41,Āli ‘Imrān:41,7,Mengapa penting untuk menyebut nama Tuhan sebanyak-banyaknya setelah doa dikabulkan?,577,151,728
335,Āli ‘Imrān,42,Āli ‘Imrān:42,1,Siapa yang dipilih Allah untuk menjadi ibu seorang rasul?,533,107,640
335,Āli ‘Imrān,42,Āli ‘Imrān:42,2,Mengapa Maryam dianggap lebih utama dari semua perempuan di dunia?,533,107,640
335,Āli ‘Imrān,42,Āli ‘Imrān:42,3,Bagaimana proses kelahiran rasul yang disebutkan dalam teks?,533,107,640
335,Āli ‘Imrān,42,Āli ‘Imrān:42,4,Apa yang dilakukan para malaikat kepada Maryam?,533,107,640
335,Āli ‘Imrān,42,Āli ‘Imrān:42,5,Apa arti 'menyucikanmu dari segala dosa' bagi Maryam?,533,107,640
335,Āli ‘Imrān,42,Āli ‘Imrān:42,6,Apa keistimewaan Maryam menurut penjelasan ini?,533,107,640
336,Āli ‘Imrān,43,Āli ‘Imrān:43,1,Apa makna perintah 'taatilah Tuhanmu' dalam ayat ini?,475,121,596
336,Āli ‘Imrān,43,Āli ‘Imrān:43,2,Mengapa Maryam disuruh bersujud dan rukuk bersama orang lain?,475,121,596
336,Āli ‘Imrān,43,Āli ‘Imrān:43,3,Bagaimana cara menunjukkan rasa syukur kepada Allah menurut tafsir ini?,475,121,596
336,Āli ‘Imrān,43,Āli ‘Imrān:43,4,Apa hubungan antara ketaatan dan konsistensi dalam beribadah?,475,121,596
336,Āli ‘Imrān,43,Āli ‘Imrān:43,5,Siapa yang dimaksud dengan 'orang-orang yang rukuk' dalam konteks ini?,475,121,596
336,Āli ‘Imrān,43,Āli ‘Imrān:43,6,Mengapa penting untuk beribadah secara berjamaah seperti disebutkan?,475,121,596
337,Āli ‘Imrān,44,Āli ‘Imrān:44,1,Apa yang dimaksud dengan berita gaib dalam teks tersebut?,537,111,648
337,Āli ‘Imrān,44,Āli ‘Imrān:44,2,Mengapa Nabi Muhammad tidak bersama mereka saat peristiwa itu terjadi?,537,111,648
337,Āli ‘Imrān,44,Āli ‘Imrān:44,3,Bagaimana cara mereka mengundi siapa yang akan memelihara Maryam?,537,111,648
337,Āli ‘Imrān,44,Āli ‘Imrān:44,4,Siapa yang bertengkar untuk memperoleh kemuliaan pengasuhan Maryam?,537,111,648
337,Āli ‘Imrān,44,Āli ‘Imrān:44,5,Apa alat yang digunakan untuk mengundi dalam kisah ini?,537,111,648
337,Āli ‘Imrān,44,Āli ‘Imrān:44,6,Mengapa pengasuhan Maryam dianggap sebagai kemuliaan?,537,111,648
338,Āli ‘Imrān,45,Āli ‘Imrān:45,1,Siapa yang menyampaikan kabar gembira kepada Maryam tentang kelahiran putranya?,587,158,745
338,Āli ‘Imrān,45,Āli ‘Imrān:45,2,Apa nama dan gelar putra Maryam yang disebutkan dalam kabar gembira tersebut?,587,158,745
338,Āli ‘Imrān,45,Āli ‘Imrān:45,3,Bagaimana proses penciptaan putra Maryam menurut kabar gembira itu?,587,158,745
338,Āli ‘Imrān,45,Āli ‘Imrān:45,4,Mengapa putra Maryam disebut sebagai sosok yang terkemuka di dunia dan akhirat?,587,158,745
338,Āli ‘Imrān,45,Āli ‘Imrān:45,5,Apa makna dari gelar 'Al-Masih' yang disandang oleh putra Maryam?,587,158,745
338,Āli ‘Imrān,45,Āli ‘Imrān:45,6,Bagaimana status putra Maryam dalam hubungannya dengan Allah menurut kabar gembira tersebut?,587,158,745
339,Āli ‘Imrān,46,Āli ‘Imrān:46,1,Apa mukjizat Nabi Isa yang disebutkan dalam tafsir ini?,513,102,615
339,Āli ‘Imrān,46,Āli ‘Imrān:46,2,Bagaimana Nabi Isa bisa berbicara saat masih bayi?,513,102,615
339,Āli ‘Imrān,46,Āli ‘Imrān:46,3,Mengapa kemampuan berbicara Nabi Isa saat bayi dianggap luar biasa?,513,102,615
339,Āli ‘Imrān,46,Āli ‘Imrān:46,4,Siapa yang termasuk orang saleh menurut tafsir ini?,513,102,615
339,Āli ‘Imrān,46,Āli ‘Imrān:46,5,Kapan Nabi Isa menunjukkan kesalehannya?,513,102,615
339,Āli ‘Imrān,46,Āli ‘Imrān:46,6,Bagaimana perbedaan masa bayi dan dewasa Nabi Isa digambarkan?,513,102,615
340,Āli ‘Imrān,47,Āli ‘Imrān:47,1,Apa yang dirasakan Maryam saat mendengar kabar luar biasa itu?,608,120,728
340,Āli ‘Imrān,47,Āli ‘Imrān:47,2,Mengapa Maryam merasa heran akan memiliki anak padahal belum menikah?,608,120,728
340,Āli ‘Imrān,47,Āli ‘Imrān:47,3,Bagaimana Allah menciptakan sesuatu yang Dia kehendaki?,608,120,728
340,Āli ‘Imrān,47,Āli ‘Imrān:47,4,Apa makna dari 'jadilah' dalam penciptaan Allah?,608,120,728
340,Āli ‘Imrān,47,Āli ‘Imrān:47,5,Mengapa tidak ada yang mustahil bagi Allah?,608,120,728
340,Āli ‘Imrān,47,Āli ‘Imrān:47,6,Bagaimana reaksi Maryam terhadap firman Allah tentang penciptaan?,608,120,728
341,Āli ‘Imrān,48,Āli ‘Imrān:48,1,Apa yang diajarkan Allah kepada Nabi Isa untuk menguatkan posisinya sebagai rasul?,539,150,689
341,Āli ‘Imrān,48,Āli ‘Imrān:48,2,Mengapa Nabi Isa diajarkan Taurat dan Injil padahal dia sendiri menerima wahyu?,539,150,689
341,Āli ‘Imrān,48,Āli ‘Imrān:48,3,Bagaimana hikmah yang diberikan kepada Nabi Isa dapat bermanfaat dalam menyampaikan ajaran?,539,150,689
341,Āli ‘Imrān,48,Āli ‘Imrān:48,4,Siapa yang mengajarkan kitab-kitab kepada Nabi Isa selain Taurat dan Injil?,539,150,689
341,Āli ‘Imrān,48,Āli ‘Imrān:48,5,Apa perbedaan antara al-Kitab dan hikmah yang disebutkan dalam tafsir ini?,539,150,689
341,Āli ‘Imrān,48,Āli ‘Imrān:48,6,Apakah Nabi Isa hanya diajarkan Taurat dan Injil atau ada kitab lain juga?,539,150,689
342,Āli ‘Imrān,49,Āli ‘Imrān:49,1,Apa yang ditegaskan tentang posisi Nabi Isa dalam ayat ini?,734,101,835
342,Āli ‘Imrān,49,Āli ‘Imrān:49,2,Mengapa Nabi Isa diutus khusus kepada Bani Israil?,734,101,835
342,Āli ‘Imrān,49,Āli ‘Imrān:49,3,Bagaimana Nabi Isa membuktikan kerasulannya dengan izin Allah?,734,101,835
342,Āli ‘Imrān,49,Āli ‘Imrān:49,4,Mukjizat apa saja yang disebutkan dalam dialog Nabi Isa dengan Bani Israil?,734,101,835
342,Āli ‘Imrān,49,Āli ‘Imrān:49,5,Apa makna dari tanda kebenaran kerasulan yang disebutkan di akhir teks?,734,101,835
343,Āli ‘Imrān,50,Āli ‘Imrān:50,1,Apa peran Nabi Isa sebagai rasul menurut tafsir ini?,639,116,755
343,Āli ‘Imrān,50,Āli ‘Imrān:50,2,Mengapa kitab Injil tidak bertentangan dengan Taurat?,639,116,755
343,Āli ‘Imrān,50,Āli ‘Imrān:50,3,Bagaimana Nabi Isa meringankan hukum yang dianggap berat?,639,116,755
343,Āli ‘Imrān,50,Āli ‘Imrān:50,4,Apa contoh hal yang dihalalkan setelah sebelumnya diharamkan?,639,116,755
343,Āli ‘Imrān,50,Āli ‘Imrān:50,5,Mengapa Bani Israil diminta bertakwa dan taat?,639,116,755
343,Āli ‘Imrān,50,Āli ‘Imrān:50,6,Apa tanda atau mukjizat yang dibawa Nabi Isa?,639,116,755
344,Āli ‘Imrān,51,Āli ‘Imrān:51,1,Apa makna pernyataan bahwa Allah adalah Tuhan bagi Bani Israil dan juga Tuhan bagi pembicara?,484,158,642
344,Āli ‘Imrān,51,Āli ‘Imrān:51,2,Mengapa Bani Israil diperintahkan untuk menyembah Allah dan tidak menyembah pembicara atau ibunya?,484,158,642
344,Āli ‘Imrān,51,Āli ‘Imrān:51,3,Bagaimana jalan yang lurus dan benar itu dijelaskan dalam konteks ini?,484,158,642
344,Āli ‘Imrān,51,Āli ‘Imrān:51,4,Siapa yang dimaksud dengan 'aku' dan 'ibuku' dalam perintah untuk tidak menyembah mereka?,484,158,642
344,Āli ‘Imrān,51,Āli ‘Imrān:51,5,Apa implikasi dari perintah ini terhadap keyakinan tauhid dalam Islam?,484,158,642
344,Āli ‘Imrān,51,Āli ‘Imrān:51,6,Mengapa penting bagi umat Muslim untuk memahami pesan ini dalam kehidupan sehari-hari?,484,158,642
345,Āli ‘Imrān,52,Āli ‘Imrān:52,1,Siapa yang menolak ajakan Nabi Isa meski sudah ada mukjizat?,569,130,699
345,Āli ‘Imrān,52,Āli ‘Imrān:52,2,Mengapa Bani Israil mengancam akan menyalib Nabi Isa?,569,130,699
345,Āli ‘Imrān,52,Āli ‘Imrān:52,3,Apa yang dilakukan Nabi Isa ketika merasa keingkaran dari Bani Israil?,569,130,699
345,Āli ‘Imrān,52,Āli ‘Imrān:52,4,Siapa yang menjawab panggilan Nabi Isa sebagai penolong agama Allah?,569,130,699
345,Āli ‘Imrān,52,Āli ‘Imrān:52,5,Bagaimana sikap para Hawariyyun terhadap ajakan Nabi Isa?,569,130,699
345,Āli ‘Imrān,52,Āli ‘Imrān:52,6,Apa makna menjadi penolong agama Allah dalam konteks ini?,569,130,699
346,Āli ‘Imrān,53,Āli ‘Imrān:53,1,Apa yang dimaksud dengan para penolong agama Allah?,504,96,600
346,Āli ‘Imrān,53,Āli ‘Imrān:53,2,Mengapa mereka mengikuti ajaran Rasul Isa?,504,96,600
346,Āli ‘Imrān,53,Āli ‘Imrān:53,3,Bagaimana cara mereka berdoa kepada Allah?,504,96,600
346,Āli ‘Imrān,53,Āli ‘Imrān:53,4,Siapa yang dimaksud dengan golongan orang yang memberikan kesaksian?,504,96,600
346,Āli ‘Imrān,53,Āli ‘Imrān:53,5,Apa isi kitab Injil yang diturunkan kepada Isa?,504,96,600
346,Āli ‘Imrān,53,Āli ‘Imrān:53,6,Mengapa mereka meminta ditetapkan bersama golongan tersebut?,504,96,600
347,Āli ‘Imrān,54,Āli ‘Imrān:54,1,Apa yang dilakukan orang-orang yang mengingkari Nabi Isa setelah ancaman terang-terangan tidak berhasil?,571,109,680
347,Āli ‘Imrān,54,Āli ‘Imrān:54,2,Bagaimana Allah membalas tipu daya mereka?,571,109,680
347,Āli ‘Imrān,54,Āli ‘Imrān:54,3,Mengapa Allah menguatkan dakwah Nabi Isa dengan Rohulkudus?,571,109,680
347,Āli ‘Imrān,54,Āli ‘Imrān:54,4,Siapa yang dimaksud dengan Rohulkudus dalam konteks ini?,571,109,680
347,Āli ‘Imrān,54,Āli ‘Imrān:54,5,Apa pelajaran yang bisa diambil dari kegagalan tipu daya mereka?,571,109,680
348,Āli ‘Imrān,55,Āli ‘Imrān:55,1,Apa yang dimaksud dengan Allah mengangkat Nabi Isa kepada-Nya?,635,108,743
348,Āli ‘Imrān,55,Āli ‘Imrān:55,2,Mengapa Nabi Isa disucikan dari orang-orang kafir?,635,108,743
348,Āli ‘Imrān,55,Āli ‘Imrān:55,3,Bagaimana status pengikut Nabi Isa yang tidak mengubah agamanya?,635,108,743
348,Āli ‘Imrān,55,Āli ‘Imrān:55,4,Kapan keputusan tentang perselisihan ajaran Nabi Isa akan diberikan?,635,108,743
348,Āli ‘Imrān,55,Āli ‘Imrān:55,5,Siapa yang akan kembali kepada Allah menurut ayat ini?,635,108,743
348,Āli ‘Imrān,55,Āli ‘Imrān:55,6,Apa bukti kemuliaan Nabi Isa yang disebutkan dalam ayat ini?,635,108,743
349,Āli ‘Imrān,56,Āli ‘Imrān:56,1,Apa ancaman bagi orang yang kafir kepada Nabi Isa?,524,93,617
349,Āli ‘Imrān,56,Āli ‘Imrān:56,2,Mengapa orang kafir akan dihina dan terusir di dunia?,524,93,617
349,Āli ‘Imrān,56,Āli ‘Imrān:56,3,Bagaimana siksa di akhirat bagi yang tidak beriman kepada Nabi Isa?,524,93,617
349,Āli ‘Imrān,56,Āli ‘Imrān:56,4,Siapa yang tidak akan mendapat penolong dari azab Allah?,524,93,617
349,Āli ‘Imrān,56,Āli ‘Imrān:56,5,Kapan azab di akhirat akan diberikan kepada orang kafir?,524,93,617
350,Āli ‘Imrān,57,Āli ‘Imrān:57,1,Apa yang akan didapatkan orang beriman yang mengikuti ajaran Nabi Isa?,519,110,629
350,Āli ‘Imrān,57,Āli ‘Imrān:57,2,Mengapa Allah tidak menyukai orang zalim?,519,110,629
350,Āli ‘Imrān,57,Āli ‘Imrān:57,3,Bagaimana cara mewujudkan keimanan kepada Allah menurut tafsir ini?,519,110,629
350,Āli ‘Imrān,57,Āli ‘Imrān:57,4,Siapa yang dimaksud dengan orang zalim dalam konteks ini?,519,110,629
350,Āli ‘Imrān,57,Āli ‘Imrān:57,5,Kapan pahala surga diberikan kepada orang beriman?,519,110,629
350,Āli ‘Imrān,57,Āli ‘Imrān:57,6,Apa contoh pelanggaran batas kebenaran yang disebutkan?,519,110,629
351,Āli ‘Imrān,58,Āli ‘Imrān:58,1,Apa tujuan Allah membacakan ayat-ayat melalui kisah umat terdahulu?,506,107,613
351,Āli ‘Imrān,58,Āli ‘Imrān:58,2,Siapa saja nabi yang disebutkan dalam tafsir ini?,506,107,613
351,Āli ‘Imrān,58,Āli ‘Imrān:58,3,Mengapa kisah Nabi Isa dan Zakaria disebut sebagai bukti kebenaran?,506,107,613
351,Āli ‘Imrān,58,Āli ‘Imrān:58,4,Bagaimana Al-Qur'an berfungsi sebagai peringatan yang penuh hikmah?,506,107,613
351,Āli ‘Imrān,58,Āli ‘Imrān:58,5,Apa hubungan antara kisah umat terdahulu dengan risalah Nabi Muhammad?,506,107,613
352,Āli ‘Imrān,59,Āli ‘Imrān:59,1,Mengapa ada yang menganggap Nabi Isa sebagai anak Tuhan?,609,115,724
352,Āli ‘Imrān,59,Āli ‘Imrān:59,2,Bagaimana perumpamaan penciptaan Nabi Isa dengan Adam?,609,115,724
352,Āli ‘Imrān,59,Āli ‘Imrān:59,3,Apa yang dimaksud dengan 'Jadilah!' dalam penciptaan Nabi Isa?,609,115,724
352,Āli ‘Imrān,59,Āli ‘Imrān:59,4,Mengapa Allah menciptakan Nabi Isa tanpa bapak?,609,115,724
352,Āli ‘Imrān,59,Āli ‘Imrān:59,5,Apa bukti bahwa tidak ada yang mustahil bagi Allah?,609,115,724
352,Āli ‘Imrān,59,Āli ‘Imrān:59,6,Bagaimana sikap kaum Nabi Isa terhadap kemuliaannya?,609,115,724
353,Āli ‘Imrān,60,Āli ‘Imrān:60,1,Apa maksud 'kebenaran itu dari Tuhanmu' dalam konteks penciptaan Nabi Isa?,471,131,602
353,Āli ‘Imrān,60,Āli ‘Imrān:60,2,Mengapa Nabi Muhammad dilarang termasuk orang yang ragu tentang penciptaan Nabi Isa?,471,131,602
353,Āli ‘Imrān,60,Āli ‘Imrān:60,3,Bagaimana proses penciptaan Nabi Isa bin Maryam dijelaskan dalam Al-Qur'an?,471,131,602
353,Āli ‘Imrān,60,Āli ‘Imrān:60,4,Siapa yang dimaksud dengan 'orang-orang yang ragu' dalam tafsir ini?,471,131,602
353,Āli ‘Imrān,60,Āli ‘Imrān:60,5,Apa hubungan antara kebenaran dari Allah dan keyakinan terhadap mukjizat Nabi Isa?,471,131,602
354,Āli ‘Imrān,61,Āli ‘Imrān:61,1,Apa yang dimaksud dengan mubahalah?,684,106,790
354,Āli ‘Imrān,61,Āli ‘Imrān:61,2,Mengapa kaum Nasrani Najran tidak jadi melakukan mubahalah?,684,106,790
354,Āli ‘Imrān,61,Āli ‘Imrān:61,3,Bagaimana cara mubahalah dilakukan menurut teks tersebut?,684,106,790
354,Āli ‘Imrān,61,Āli ‘Imrān:61,4,Siapa yang diajak untuk mubahalah dalam konteks ini?,684,106,790
354,Āli ‘Imrān,61,Āli ‘Imrān:61,5,Apa tujuan dari mubahalah yang dijelaskan?,684,106,790
354,Āli ‘Imrān,61,Āli ‘Imrān:61,6,Mengapa mubahalah diusulkan sebagai jalan terakhir?,684,106,790
355,Āli ‘Imrān,62,Āli ‘Imrān:62,1,Apa yang ditegaskan tentang kebenaran kisah-kisah dalam Al-Qur'an?,574,144,718
355,Āli ‘Imrān,62,Āli ‘Imrān:62,2,Mengapa kisah Isa bin Maryam dan kisah lain dalam Al-Qur'an penting untuk dipahami?,574,144,718
355,Āli ‘Imrān,62,Āli ‘Imrān:62,3,Bagaimana kisah-kisah dalam Al-Qur'an membimbing kepada agama yang benar?,574,144,718
355,Āli ‘Imrān,62,Āli ‘Imrān:62,4,Apa bukti keesaan Allah yang dapat diambil dari kisah-kisah tersebut?,574,144,718
355,Āli ‘Imrān,62,Āli ‘Imrān:62,5,Mengapa Allah disebut Mahaperkasa dan tidak ada yang mampu mengalahkan-Nya?,574,144,718
355,Āli ‘Imrān,62,Āli ‘Imrān:62,6,Bagaimana kebijaksanaan Allah tercermin dalam pengaturan-Nya menurut tafsir ini?,574,144,718
356,Āli ‘Imrān,63,Āli ‘Imrān:63,1,Apa yang dimaksud dengan bukti-bukti kemahakuasaan Allah dalam tafsir ini?,495,129,624
356,Āli ‘Imrān,63,Āli ‘Imrān:63,2,Mengapa orang-orang yang berpaling disebut berbuat kerusakan?,495,129,624
356,Āli ‘Imrān,63,Āli ‘Imrān:63,3,Bagaimana Allah mengetahui orang-orang yang berbuat kerusakan?,495,129,624
356,Āli ‘Imrān,63,Āli ‘Imrān:63,4,Apa saja bentuk kerusakan yang disebutkan dalam tafsir ini?,495,129,624
356,Āli ‘Imrān,63,Āli ‘Imrān:63,5,Mengapa penting untuk tidak berpaling meski sudah ada bukti?,495,129,624
356,Āli ‘Imrān,63,Āli ‘Imrān:63,6,Siapa yang dimaksud dengan orang-orang yang berbuat kerusakan?,495,129,624
357,Āli ‘Imrān,64,Āli ‘Imrān:64,1,Apa yang dimaksud dengan mubahalah dalam konteks ini?,724,137,861
357,Āli ‘Imrān,64,Āli ‘Imrān:64,2,Mengapa Nabi Muhammad diajak untuk menggunakan cara yang lebih lunak setelah mubahalah?,724,137,861
357,Āli ‘Imrān,64,Āli ‘Imrān:64,3,Siapa yang diajak untuk menuju satu kalimat yang sama?,724,137,861
357,Āli ‘Imrān,64,Āli ‘Imrān:64,4,Bagaimana cara mengajak Ahli Kitab kepada tauhid menurut tafsir ini?,724,137,861
357,Āli ‘Imrān,64,Āli ‘Imrān:64,5,Apa isi kalimat yang sama yang disebutkan dalam tafsir?,724,137,861
357,Āli ‘Imrān,64,Āli ‘Imrān:64,6,Mengapa kita tidak boleh menjadikan sesama manusia sebagai tuhan?,724,137,861
357,Āli ‘Imrān,64,Āli ‘Imrān:64,7,Apa yang harus dilakukan jika Ahli Kitab tetap berpaling dari kebenaran?,724,137,861
358,Āli ‘Imrān,65,Āli ‘Imrān:65,1,Apa inti ajaran Nabi Ibrahim yang disebut dalam tafsir?,605,139,744
358,Āli ‘Imrān,65,Āli ‘Imrān:65,2,Mengapa Ahli Kitab berbantah tentang Nabi Ibrahim?,605,139,744
358,Āli ‘Imrān,65,Āli ‘Imrān:65,3,Bagaimana bukti sejarah meruntuhkan klaim bahwa Nabi Ibrahim adalah Ahli Kitab?,605,139,744
358,Āli ‘Imrān,65,Āli ‘Imrān:65,4,Siapa yang dituju dalam pertanyaan 'Wahai Ahli Kitab'?,605,139,744
358,Āli ‘Imrān,65,Āli ‘Imrān:65,5,Kapan Taurat dan Injil diturunkan dibandingkan dengan zaman Nabi Ibrahim?,605,139,744
358,Āli ‘Imrān,65,Āli ‘Imrān:65,6,Apa maksud dari pernyataan 'yang datang lebih dahulu tidak mungkin mengikuti yang datang belakangan'?,605,139,744
359,Āli ‘Imrān,66,Āli ‘Imrān:66,1,Apa yang dimaksud dengan anggapan tidak benar tentang Nabi Ibrahim?,564,104,668
359,Āli ‘Imrān,66,Āli ‘Imrān:66,2,Mengapa Allah menyebut perdebatan tentang Nabi Ibrahim sebagai kebodohan?,564,104,668
359,Āli ‘Imrān,66,Āli ‘Imrān:66,3,Bagaimana Allah memberikan informasi tentang sejarah para nabi?,564,104,668
359,Āli ‘Imrān,66,Āli ‘Imrān:66,4,Siapa yang mengetahui sejarah para nabi dengan sebenarnya?,564,104,668
359,Āli ‘Imrān,66,Āli ‘Imrān:66,5,Mengapa perdebatan tentang Nabi Ibrahim hanya berdasarkan dugaan semata?,564,104,668
359,Āli ‘Imrān,66,Āli ‘Imrān:66,6,Apa perbedaan antara pengetahuan Allah dan pengetahuan manusia tentang para nabi?,564,104,668
360,Āli ‘Imrān,67,Āli ‘Imrān:67,1,Apa yang dimaksud dengan sosok Nabi Ibrahim yang lurus?,555,109,664
360,Āli ‘Imrān,67,Āli ‘Imrān:67,2,Mengapa Nabi Ibrahim disebut bukan Yahudi maupun Nasrani?,555,109,664
360,Āli ‘Imrān,67,Āli ‘Imrān:67,3,Bagaimana Nabi Ibrahim menunjukkan ketundukan kepada Allah?,555,109,664
360,Āli ‘Imrān,67,Āli ‘Imrān:67,4,Siapa yang dianggap musyrik menurut penjelasan ini?,555,109,664
360,Āli ‘Imrān,67,Āli ‘Imrān:67,5,Apa perbedaan keyakinan Nabi Ibrahim dengan Ahli Kitab?,555,109,664
360,Āli ‘Imrān,67,Āli ‘Imrān:67,6,Mengapa Ahli Kitab keliru dalam memahami Nabi Ibrahim?,555,109,664
361,Āli ‘Imrān,68,Āli ‘Imrān:68,1,Siapa yang paling berhak mengikuti ajaran Nabi Ibrahim?,535,103,638
361,Āli ‘Imrān,68,Āli ‘Imrān:68,2,Apa yang dimaksud dengan ajaran tauhid yang dianut Nabi Ibrahim?,535,103,638
361,Āli ‘Imrān,68,Āli ‘Imrān:68,3,Bagaimana hubungan Nabi Muhammad dengan ajaran Nabi Ibrahim?,535,103,638
361,Āli ‘Imrān,68,Āli ‘Imrān:68,4,Mengapa Allah disebut sebagai pelindung orang-orang beriman?,535,103,638
361,Āli ‘Imrān,68,Āli ‘Imrān:68,5,Apa balasan yang diberikan Allah kepada orang beriman di akhirat?,535,103,638
361,Āli ‘Imrān,68,Āli ‘Imrān:68,6,Siapa saja yang termasuk pengikut agama tauhid secara konsisten?,535,103,638
362,Āli ‘Imrān,69,Āli ‘Imrān:69,1,Siapa yang disebut Ahli Kitab dalam ayat ini?,570,108,678
